	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
2227	2702_0	it speedy connect wirelessly network regardless connection weak not	connection	72--82	0	weak connection regardless connect
1263	569_1	but screen size not bad email web browsing	web browsing	50--62	0	web bad browsing email size
1197	970_0	i no idea burn cd 's use web cam starter	web cam	46--53	0	web cam starter
413	102_0	the dv4 boast faster processor memory big hard drive old computer plus good quality web cam nicer screen many feature	processor	25--34	1	web faster boast computer plus processor
984	1805_0	good every day compute web browsing	web browsing	33--45	1	web good compute browsing
1244	102_3	the dv4 boast faster processor memory big hard drive old computer plus good quality web cam nicer screen many feature	web cam	117--124	1	web good nicer cam quality processor
1344	331_0	it 10 hour battery life 're web browsing word editing make perfect classroom office term gaming movie playing 'll battery life 5 hour	battery life	17--29	1	web life 'll hour 10 battery it
122	331_1	it 10 hour battery life 're web browsing word editing make perfect classroom office term gaming movie playing 'll battery life 5 hour	battery life	180--192	1	web life 'll hour 10 battery it
1219	331_4	it 10 hour battery life 're web browsing word editing make perfect classroom office term gaming movie playing 'll battery life 5 hour	web browsing	48--60	0	web life make it 're browsing
473	2452_0	it also come build web cam great i see communicate family member back home	build web cam	20--36	1	web see come build cam
1430	1595_0	its pretty fast not hiccup i use web browsing upload photo watch movie 720p occasion create presentation	web browsing	66--78	1	web use i 720p fast hiccup browsing not
926	1541_0	the fact spend $ 100 webcam underscore value machine	webcam	48--54	0	webcam $ underscore
90	1937_0	i get back built in webcam built in mic short anytime i touch lid mind mean communication fiance deploy i suffer thru would constantly reset computer able use cam mic anytime go	built in webcam	21--36	-1	webcam built get i mic back anytime in
427	1050_0	webcam bit laggy not great	webcam	2--8	-1	webcam great
409	2819_2	aside trial software short battery life lack webcam great	webcam	68--74	-1	webcam great
153	260_0	oh yeah fancy webcam break guess send get fix	webcam	26--32	-1	webcam guess
1844	1540_0	it even great webcam skype work well	webcam	20--26	1	webcam skype
205	454_0	the built in webcam great skype similar video chat service	built in webcam	4--19	1	webcam the built service in
1022	1937_1	i get back built in webcam built in mic short anytime i touch lid mind mean communication fiance deploy i suffer thru would constantly reset computer able use cam mic anytime go	built in mic	41--53	-1	webcam use built get i mic back anytime cam in
1886	1540_1	it even great webcam skype work well	skype	32--37	1	webcam work skype
39	388_3	the processor quick effective i load webpage application	webpage	52--60	0	webpage application
1444	3041_1	processor when compare 3 week old early 2011 edition i barely experience difference performance 2 3 ghz v 2 4 ghz	performance	106--117	0	week performance difference ghz experience
490	145_0	but use couple week overall operation poor	operation	50--59	-1	week poor use couple overall but operation
1352	1441_0	stopped booting up less week one year warranty	booting up	8--18	-1	week stopped up booting
542	493_0	it weigh like seven pound something like	weigh	3--10	0	weigh it like
1257	2156_0	of course student weight always issue	weight	26--32	0	weight always course student of issue
2018	2990_1	right size weight portability	weight	15--21	1	weight portability
225	1668_0	the bad part size weight	size	25--29	-1	weight size
1523	2689_0	i dislike weight size cumbersome	weight	14--20	-1	weight size
929	575_1	i work film editing post production i need laptop not power memory speed well	memory	92--98	0	well memory
1397	575_0	i work film editing post production i need laptop not power memory speed well	power	81--86	0	well power
211	496_2	setting would change reason screen size would change 's like pixel size whatnot	pixel size	89--100	-1	whatnot screen reason pixel change size
335	2080_5	even though run snow leopard 2 4 ghz c2d bit antiquated cpu thus occasional spinning wheel would appear run office mac application word excel	spin wheel	106--120	-1	wheel occasional spinning appear
1614	2995_0	the wheel turn volume n't work real time	wheel	4--9	-1	wheel turn the
734	2859_0	some feature arent friendly volume wheel sound quality etc	volume wheel	31--43	-1	wheel volume arent friendly
1809	1036_1	you toss wifi card replace sort network capability	wifi card	25--34	-1	wifi card replace
1283	2084_1	if want little custom ability drop buck upgrade one robust version win 7 grab 2gb stick memory spice bit	2gb stick memory	126--145	1	win 2gb stick 7 memory bit grab
1375	1811_4	the mac snow leopard o s extremely easy use although different win xp visa win7	use	46--49	1	win use easy
311	1811_3	the mac snow leopard o s extremely easy use although different win xp visa win7	win7	96--100	0	win xp visa win7
1371	2809_0	i love window 7 ca n't give toshiba credit unless y'all get serious ergonomics make required connection less obtrusive look different manufacturer next time	window 7	7--16	1	window 7 give
691	1878_0	1 you not change desktop background window 's 7 starter not support function	desktop background	26--44	-1	window background desktop
997	1623_1	with mac computer i free time i n't wait window boot shut virus associate window	boot	81--88	-1	window boot wait
1962	2491_1	first thing first macbook pro many application make life easy unlike window computer	window	86--93	-1	window computer
1129	2755_0	i overall pleased toshiba satellite i like extra feature i love window 7 home premium	extra feature	64--78	1	window feature extra
1483	1749_3	only thing use document creation apple doesnt provide kind word processor work window iwork cheap compare office	window	136--143	0	window iwork
1003	1623_2	with mac computer i free time i n't wait window boot shut virus associate window	shut	92--101	-1	window shut
1905	1373_3	i notice window new system call windows 7 u vista user they get bug vista invest new system	window	10--17	0	window system
149	2093_0	i love pc i ready change tired window system	window system	60--74	-1	window system change tired
2291	1926_0	again february computer completely fail point could not load windows i contact acer get fixed thru warrenty take 3 day fight phone agent seem though none speak english	windows	84--91	0	windows acer
928	1641_0	i forever change no longer buy windows base machine personal use	windows	46--53	-1	windows base
776	687_1	good keyboard long battery life large hard drive windows 7	battery life	20--32	1	windows battery life
875	1993_0	whenever try turn would restart soon bios launch windows windblows i like ot call	bios	62--66	-1	windows bios
1377	1993_1	whenever try turn would restart soon bios launch windows windblows i like ot call	windows	76--83	-1	windows bios windblows launch
1010	1373_0	i notice window new system call windows 7 u vista user they get bug vista invest new system	windows 7	42--51	0	windows call user 7
481	1744_2	supplied software the software come machine greatly welcome compare windows come	windows	98--105	-1	windows come
1098	2360_1	navigation computer far superior compare windows operate system well	windows operate system	60--85	-1	windows compare operate well system
1991	2167_0	there no virus spyware worry like windows computer	windows	57--64	-1	windows computer
1685	1738_2	i plug 22 monitor speedy macosx perform well dual core dell windows 7 quad core	dual core	89--98	0	windows core 7 dual quad
1102	1738_3	i plug 22 monitor speedy macosx perform well dual core dell windows 7 quad core	quad core	138--147	0	windows core 7 quad
844	1633_0	as die hard windows enthusiast i shun idea mac point	windows	14--21	1	windows die hard
1974	732_0	although believe windows operate system may fault problem	windows operating system	27--51	-1	windows fault operate system
1866	1120_0	i hope edit next hour i go try install copy windows 7	windows 7	87--96	0	windows go copy 7 install
709	687_0	good keyboard long battery life large hard drive windows 7	keyboard	5--13	1	windows good 7 keyboard
1619	2759_0	this laptop meet every expectation windows 7 great	windows 7	40--49	1	windows great every expectation 7
320	687_2	good keyboard long battery life large hard drive windows 7	hard drive	42--52	1	windows hard drive
