	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
1146	301_0	there long wait table outside little hot sun anyway inside table nice	table	28--33	0	table sun inside anyway nice
1147	301_1	there long wait table outside little hot sun anyway inside table nice	inside table	96--107	1	table sun inside anyway nice
1001	2974_0	the steak tartare great bet fix table	steak tartare	4--17	1	table the steak tartare bet
761	563_2	i back to back diner table behind wait staff hoist tray head squeeze past u	table	41--46	-1	table u back diner
2460	1951_0	even though restaurant pack seat promptly even ask table upstairs no problem	table	84--89	1	table upstairs
1532	1879_2	it save walk wait table often noisy crowd bar dinnertime	table	38--43	-1	table wait
1531	1879_1	it save walk wait table often noisy crowd bar dinnertime	wait	24--31	-1	table wait often walk
210	2907_1	service friendly never problem walking get table	get table	60--75	1	table walking get
926	1663_1	went wife wait table even though could see many empty not reservation sigh	table	49--54	-1	table went wait see wife
1675	3318_0	i would highly recommand request table window	table window	38--57	1	table window recommand request
1186	2791_0	the porcini mushroom pasta special tasteless seafood tagliatelle	porcini mushroom pasta special	4--34	-1	tagliatelle mushroom pasta the porcini special
1347	3469_0	the best chicken pad tai i 've ever	chicken pad tai	9--24	1	tai pad chicken 've the best
3536	2526_0	deliveries often take hour price high pizzeria area	deliveries	0--10	-1	take deliveries often
3181	2210_3	the last two time i order food soo spicy i could barely eat spice take away flavor dish	spice	98--103	-1	take spice
1367	3259_0	this n't corner chinese food takeout	chinese food	23--35	0	takeout food chinese
2212	1602_1	service great takeout good	takeout	18--25	1	takeout great good
2290	136_0	the takeout great since give high quality tupperware well	takeout	4--11	1	takeout great the
310	1494_0	the takeout menu say keep eye expand menu offer italian dish i ca n't wait	takeout menu	4--16	1	takeout menu say the offer
311	1494_1	the takeout menu say keep eye expand menu offer italian dish i ca n't wait	menu	57--61	1	takeout menu say the offer
3359	2472_0	if go focus tamarind margaritas	tamarind margaritas	42--61	1	tamarind margaritas focus
2217	3220_0	here 's fake fish tank	fish tank	19--29	-1	tank fish 's fake
1945	3138_0	having discover ping 's internet enter qualm instantly put ease fish tank greet u walk	fish tank	103--113	1	tank fish u
2736	3507_0	his wife tanya hostess complete comforting atmosphere delightfully warm gracious	hostess	20--27	1	tanya his atmosphere hostess wife
695	272_1	pair food excellent beer tap well price wine list	beer tap	33--45	1	tap food list beer excellent pair
1394	3676_1	the wine always good tapa always yummy especially warm pita bread	tapa	29--34	1	tapa always warm good wine
1393	3676_0	the wine always good tapa always yummy especially warm pita bread	wine	4--8	1	tapa the bread wine
3081	1782_0	taran delicious	taran	0--5	1	taran delicious
1071	1866_1	i tuna tartare sake mushroom ravioli pinot noir chocolate sampler dessert wine $ 49	sake	28--32	1	tartare 49 sake i tuna wine
11	3161_0	the bagels outstanding taste terrific texture chewy yet not gummy	bagels	4--10	1	taste bagels
1255	1987_7	on hand not fool easily find hundred restaurant give service ambiance par alain ducasse food outshine presentation taste choice quality quantity	quantity	233--241	-1	taste choice quantity quality give
183	2385_0	i 've come child always come back taste	taste	62--67	1	taste come
1338	2654_1	i order crab cocktail soak lime juice concoction could taste lime	lime juice concoction	51--72	0	taste concoction juice lime
1339	2654_2	i order crab cocktail soak lime juice concoction could taste lime	lime	107--111	0	taste concoction lime
1031	443_1	pizza pizza nyc not additional topping crust taste like best freshly bake bread	crust	77--82	1	taste crust
1599	2036_1	that problem since pay 20 buck dish order 5 dish get decent taste	taste	97--102	0	taste decent get
394	2084_1	the dim sum ok n't taste fresh little dish n't look steamy hot also note lack chinese	little dish	56--69	-1	taste dish little fresh
1296	2294_0	the cold appetizer dish taste like way i remember taste i grow taiwan	cold appetizer dish	4--25	1	taste dish the cold appetizer
1116	127_0	the noodle rice dish taste great	noodle rice dish	4--27	1	taste dish the noodle rice
235	250_3	i understand area folk need not come romantic allure ambiance five star service feature sommelier complicated maze captain back waiter come authentic food taste experience	taste	228--234	1	taste experience
1628	655_0	i live japan 7 year taste food feel restaurant like back japan	food	55--59	1	taste feel food live 7 year japan
1491	2278_0	the menu choice similar taste lack flavor look	taste	37--42	-1	taste flavor
192	3517_0	the food always taste fresh serve promptly	food	4--8	1	taste food the
193	3517_1	the food always taste fresh serve promptly	serve	33--39	1	taste fresh serve
3406	966_3	the price not beat quality quantity freshness taste	freshness	53--62	1	taste freshness
1203	1727_0	the house lady dj saturday night outrageously good taste music moreover take request	music	71--76	1	taste good outrageously music
652	3039_0	i not recommend lunch special taste regular chinese restaurant	lunch special	19--33	-1	taste lunch special recommend
3099	213_0	the taste make mouth water	taste	4--10	1	taste make the
1177	2606_0	my friend get mushroom pizza taste well	mushroom pizza	18--32	1	taste mushroom pizza
3092	3038_1	staffs not friendly taste cover	taste	38--43	1	taste not staffs friendly
2907	1171_1	never life i think i could satisfy taste quantity $ 3 00 nyc	quantity	76--84	1	taste nyc quantity
1033	443_3	pizza pizza nyc not additional topping crust taste like best freshly bake bread	topping	62--70	0	taste nyc topping best
2851	1440_1	the hot sour soup unbearably hot taste pepper nothing else	pepper	60--66	-1	taste pepper unbearably hot
900	1273_0	i love fact pizza taste good cheap	pizza	25--30	1	taste pizza
3404	966_1	the price not beat quality quantity freshness taste	quality	34--41	1	taste quality
1252	1987_4	on hand not fool easily find hundred restaurant give service ambiance par alain ducasse food outshine presentation taste choice quality quantity	taste	206--211	-1	taste quantity
2906	1171_0	never life i think i could satisfy taste quantity $ 3 00 nyc	taste	63--68	1	taste quantity
3405	966_2	the price not beat quality quantity freshness taste	quantity	43--51	1	taste quantity
847	277_3	from begin appetizer scallop incredible delicious chocolate souffle raspberry mint sorbet delight taste sensation	taste	144--149	1	taste sensation
3091	3038_0	staffs not friendly taste cover	staffs	0--6	-1	taste staffs cover
2472	2555_3	service friendly price good delivery time little slow way pizza taste i 'm willing overlook	pizza	93--98	1	taste way pizza
2303	2240_2	the service fast friendly food tasty best hot sauce add meal	hot sauce	84--93	1	tasty add sauce hot
2223	2063_0	decide eat tea room small cute	tea room	21--29	1	tea cute eat room
2516	1612_0	have iced tea	iced tea	9--17	1	tea have iced
3138	1024_2	if 're look place sit drink conversation friend go sweet n tart order hong kong styled milk tea tapioca pearl hot	tea tapioca pearl hot	154--183	1	tea milk kong tapioca pearl hot styled go order
2728	1080_0	the highly spiced chai tea great	chai tea	18--26	1	tea the chai spiced great
1656	3649_1	bartender unable tear away friend bar	bar	58--61	0	tear bar friend
303	3202_7	we particular sushi please every choice include ceviche mix special crab dumpling assort sashimi sushi roll two type sake banana tempura	banana tempura	191--205	1	tempura sake two banana type roll
1346	486_0	the corned beef tender melt mouth	corn beef	4--15	1	tender beef
1172	450_0	their eggplant delicate sweet tender	eggplant	6--14	1	tender their eggplant
3563	1447_0	he terribly thirsty meal	meal	34--38	-1	terribly meal thirsty
2880	2127_0	terrific menu full unique roll special dish	menu	9--13	1	terrific menu roll dish
1603	1822_1	all pizza terrific price even good	price	39--44	1	terrific price good pizza
1353	528_0	warm friendly winter terrific outdoor seating warm month	outdoor seating	45--60	1	terrific seating outdoor winter month
1515	1128_0	it nice fresh i ca n't give high score authentic thai	thai	74--78	-1	thai authentic give
546	1250_0	i order chu chu curry friend order pad thai chicken	chu chu curry	14--27	0	thai curry chu
2254	1120_1	i order tamarind duck wife order noodle ground beef delight way dish evoke thai flavor unexpected way	noodle ground beef	44--68	1	thai noodle beef ground
3057	2199_0	the best pad thai 've ever	pad thai	9--17	1	thai pad the best 've
3325	1119_1	this n't expect menu comprise pad thai tom yum soup i think make place special	pad thai	48--56	0	thai pad tom
2253	1120_0	i order tamarind duck wife order noodle ground beef delight way dish evoke thai flavor unexpected way	tamarind duck	10--23	1	thai tamarind duck
24	3195_0	he visit thailand quite expert cuisine	cuisine	51--58	1	thailand quite expert cuisine
1428	2852_0	the ceiling amazing	ceiling	4--11	1	the amazing ceiling
2900	959_0	the service friendly atmosphere casual	service	4--11	1	the atmosphere service casual
1725	266_0	the staff incredibly helpful attentive	staff	4--9	1	the attentive helpful staff
2582	2006_0	the service attentive yet discreet	service	4--11	1	the attentive service
2913	941_0	the service excellent friendly attentive	service	4--11	1	the attentive service
3238	3662_0	the service attentive without overbear dish try wonderful spring roll cod pineapple tempura	service	4--11	1	the attentive service
1502	3525_0	the staff attentive almost always get table	staff	4--9	1	the attentive staff
2744	866_0	the staff attentive earth	staff	4--9	1	the attentive staff
2998	2692_0	the staff attentive ambience lovely food superb	staff	4--9	1	the attentive staff
802	3116_0	the waitstaff attentive polite helpful impressive feat close quarter	waitstaff	4--13	1	the attentive waitstaff
2748	712_0	the service always bad though n't expect much anything server i would not recommend bring date either	service	4--11	-1	the bad service
2004	267_0	the bar well stock interesting beer well price wine	bar	4--7	1	the bar beer wine
1208	1541_0	the hot dog cold middle bun stale	hot dog	4--12	-1	the bun dog stale hot
3306	945_0	the cafe really nice comfortable outdoor chair table service could well	cafe	4--8	1	the cafe nice
863	628_0	the server really cool serve u food drink smile	server	4--10	1	the cool serve server
