	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
2040	1208_0	in 5 months the connect quality got worse and worse	connect quality	16--31	-1	the connect quality got	0.0
2041	950_0	the company sent me a whole new cord overnight and apologized	cord	34--38	1	sent a whole new cord overnight	0.0
2042	103_0	the reality was it heated up very quickly and took way too long to do simple things like opening my documents folder	opening my documents folder	92--119	-1	was like opening my documents folder	1.0
2043	1372_1	we have had numerous problems with vista such as adobe flash player just quits and has to be uninstalled and then reinstalled internet explore just quits and you lose whatever you were working on also the same windows update has appeared on this computer since we got it and has been updated probably 400 times the same update	adobe flash player	52--70	-1	numerous problems such as adobe flash player quits quits same update same update	-1.0
2044	697_2	the 13 macbook pro just fits in my budget and with free shipping and no tax to ca this is the best price we can get for a great product	budget	36--42	1	fits in my budget and free shipping and	1.0
2045	1069_2	the bluetooth was not there at all and the fingerprint reader driver would be there but the software would hang after installation was 1 2 way done	software	94--102	-1	the the software hang	0.0
2046	953_1	now i had not tried to use this since the disc drive had been replaced and after taking it back to the geek squad i found out they had accidently not used the right drive when they replaced the first one so back it went to get the correct drive	drive	167--172	-1	tried the disc drive replaced the the right drive replaced the get the correct drive	0.0
2047	2621_0	i upgraded it s ram to 2gb i am very happy with it	ram	16--19	1	i upgraded it s ram i am very happy it	1.0
2048	1888_0	returned laptop for a 3rd repair and it came back with previous problems fixed except for speaker grill but the unit started locking up during use and eventually would not operate at all	speaker grill	91--104	-1	for fixed except for speaker grill	0.0
2049	2303_0	the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a restaurant where the food on the table is always so space consuming	size	4--8	1	the size of has the the	0.0
2050	2916_0	the processor a amd semprom at 2 1 ghz is a bummer it does not have the power for hd or heavy computing	processor	4--13	-1	the processor semprom bummer	-1.0
2051	298_0	i got my macbook pro because i wanted to do all the stuff i need to do without worrying about the system quitting on me or freezing for a few minutes	system	98--104	0	system quitting	0.0
2052	2188_0	i would recommend this computer to anyone searching for the perfect laptop and the battery life is amazing	battery life	84--96	1	recommend the the battery life is amazing	1.0
2053	3077_0	for those that care about noise this thing doesn t really make any	noise	26--31	1	care about noise	1.0
2054	1113_0	not even safe mode boots	safe mode	9--18	-1	safe mode boots	1.0
2055	2676_0	this isn t a big deal i haven t noticed the issue with dvds or other media only through usb output	usb output	92--102	-1	noticed through usb output	0.0
2056	2843_0	i am enjoying it and the quality it provides is great	quality	25--32	1	enjoying the quality provides is great	1.0
2057	3062_1	the screen is nice and the images comes very clear the keyboard and the fit just feels right	keyboard	56--64	1	screen is nice and the comes very clear the keyboard and the fit feels right	1.0
2058	1531_3	the programs are great like iphoto love the editing capabilities imail which can incorporate with the address book on the ipod and ipad imovie etc	imovie	143--149	1	ipod imovie	0.0
2059	1669_0	it s like 9 pounds but if you can look past it it s great	9 pounds	10--17	-1	it s like 9 pounds but look it it s great	1.0
2060	2768_0	the only thing i didn t learn in my research was the software i would need like privacy protection and warranty protection in case it gets broken or crashes etc	software	53--61	0	only thing was the software need	0.0
2061	2486_1	the real stand out on this computer is the feel of the keyboard and it s speed	speed	73--78	1	feel it s speed	0.0
2062	526_0	it caught a virus that completely wiped out my hard drive in a matter of hours	hard drive	47--57	-1	wiped my hard drive matter	-1.0
2063	1923_0	eventually my battery wouldn t charge so unless i had it plugged in it wouldn t even power on	battery	14--21	-1	battery charge	0.0
2064	411_1	asus facial recognition doesn t work and windows logon isn t either	windows logon	41--54	-1	windows logon isn	0.0
2065	1075_2	it could be a perfect laptop if it would have faster system memory and its radeon 5850 would have ddr5 instead of ddr3	ddr5	98--102	1	have have ddr5 ddr3	0.0
2066	2708_0	the start menu is not the easiest thing to navigate due to the stacking	start menu	4--14	-1	the start menu thing	0.0
2067	953_2	now i had not tried to use this since the disc drive had been replaced and after taking it back to the geek squad i found out they had accidently not used the right drive when they replaced the first one so back it went to get the correct drive	drive	242--247	0	tried the disc drive replaced the the right drive replaced the get the correct drive	0.0
2068	2347_0	being a pc user my whole life it s taking a bit of time to adapt to the os of a mac but i m finding my way around	os	73--75	0	to adapt to the os mac	0.0
2069	2583_0	the screen brightness automatically adjusts	screen brightness	4--21	0	the screen brightness adjusts	1.0
2070	19_1	everything from the design to the os is simple and to the point	os	34--36	1	the design to the os to the	0.0
2071	49_0	in due course i ll remove the hard disc from this new macbook pro and dump it where it belongs in the trash	hard disc	31--40	-1	remove the hard disc the	-1.0
2072	333_1	it s graphics aren t bad at all for the lower end of the macbook pro spectrum easily capable of running starcraft ii and other games with comparable graphics	graphics	151--159	0	graphics t bad end easily capable running with comparable graphics	1.0
2073	2731_1	the first one sent touchpad didn t work the second sent usb didn t work the third sent touchpad didn t work the fourth sent hasn t arrived yet	usb	58--61	-1	t usb t t t	0.0
2074	2349_0	the led backlit display makes my pictures pop so much more	led backlit display	4--23	1	the led backlit display makes	0.0
2075	1258_1	it seemed to be a very nice laptop except i was not able to load my garmin gps software or microsoft office 2003	microsoft office 2003	91--112	-1	software microsoft office 2003	0.0
2076	451_1	it was very easy to just pick up and use it did not take long to get used to the mac os	use	37--40	1	easy pick use take	1.0
2077	1723_0	the performance is awesome	performance	4--15	1	the performance is awesome	1.0
2078	446_0	i love the glass touchpad	glass touchpad	11--25	1	love the glass touchpad	1.0
2079	2337_0	the touch pad is fine again it s a real touch pad	touch pad	4--13	1	the touch pad is fine again it s a real touch pad	1.0
2080	1764_0	it has all the features that are necessary for college and if not they are able to be added onto the computer	features	15--23	1	has all the features that are necessary college if they are able added the	0.0
2081	2096_1	the price premium is a little much but when you start looking at the features it is worth the added cash	features	70--78	1	looking at the features the	0.0
